Degrees C,Degrees F,Humidity,Timestamp
26.26,79.27,48.7,2022-09-14 04:05:02
26.4,79.52,49.67,2022-09-14 05:05:02
26.48,79.66,50.57,2022-09-14 06:05:02
26.54,79.77,50.67,2022-09-14 07:05:02
26.57,79.83,50.5,2022-09-14 08:05:01
26.79,80.22,51.12,2022-09-14 09:05:02
27.12,80.82,51.87,2022-09-14 10:05:02
27.4,81.32,51.28,2022-09-14 11:05:01
27.53,81.55,51.22,2022-09-14 12:05:02
27.62,81.72,51.12,2022-09-14 13:05:02
27.69,81.84,51.01,2022-09-14 14:05:02
27.73,81.91,50.71,2022-09-14 15:05:02
27.84,82.11,50.79,2022-09-14 16:05:02
27.86,82.15,50.64,2022-09-14 17:05:02
27.36,81.25,46.15,2022-09-14 18:05:02
26.96,80.53,42.21,2022-09-14 19:05:02
26.35,79.43,42.42,2022-09-14 20:05:02
26.52,79.74,47.38,2022-09-14 21:05:02
26.69,80.04,48.81,2022-09-14 22:05:02
26.77,80.19,48.85,2022-09-14 23:05:02
26.64,79.95,47.85,2022-09-15 00:05:02
26.74,80.13,49.49,2022-09-15 01:05:02
26.67,80.01,48.92,2022-09-15 02:05:02
26.76,80.17,50.33,2022-09-15 03:05:02
26.69,80.04,48.51,2022-09-15 04:05:02
26.84,80.31,50.36,2022-09-15 05:05:02
26.93,80.47,51.31,2022-09-15 06:05:02
27.03,80.65,51.42,2022-09-15 07:05:02
27.18,80.92,55.87,2022-09-15 08:05:02
27.47,81.45,52.94,2022-09-15 09:05:02
27.75,81.95,52.06,2022-09-15 10:05:02
27.93,82.27,51.73,2022-09-15 11:05:02
28.1,82.58,51.48,2022-09-15 12:05:02
28.21,82.78,51.24,2022-09-15 13:05:02
28.3,82.94,51.29,2022-09-15 14:05:02
28.38,83.08,51.05,2022-09-15 15:05:02
28.51,83.32,51.26,2022-09-15 16:05:02
28.59,83.46,51.27,2022-09-15 17:05:02
28.67,83.61,51.15,2022-09-15 18:05:02
28.8,83.84,52.14,2022-09-15 19:05:02
28.12,82.62,44.28,2022-09-15 20:05:02
27.18,80.92,41.6,2022-09-15 21:05:02
27.18,80.92,45.01,2022-09-15 22:05:02
27.0,80.6,47.19,2022-09-15 23:05:01
26.87,80.37,44.25,2022-09-16 00:05:02
26.97,80.55,48.24,2022-09-16 01:05:02
26.9,80.42,46.08,2022-09-16 02:05:02
27.16,80.89,47.73,2022-09-16 03:05:02
27.35,81.23,48.42,2022-09-16 04:05:02
27.27,81.09,50.04,2022-09-16 05:05:02
27.41,81.34,51.73,2022-09-16 06:05:01
27.49,81.48,51.55,2022-09-16 07:05:02
27.52,81.54,51.56,2022-09-16 08:05:02
27.54,81.57,51.66,2022-09-16 09:05:01
27.53,81.55,51.35,2022-09-16 10:05:02
27.56,81.61,51.37,2022-09-16 11:05:02
27.67,81.81,51.44,2022-09-16 12:05:02
27.75,81.95,51.24,2022-09-16 13:05:02
27.85,82.13,51.25,2022-09-16 14:05:02
28.0,82.4,51.45,2022-09-16 15:05:02
28.08,82.54,51.53,2022-09-16 16:05:02
28.21,82.78,51.91,2022-09-16 17:05:02
28.23,82.81,51.03,2022-09-16 18:05:02
27.34,81.21,42.65,2022-09-16 19:05:02
26.75,80.15,43.1,2022-09-16 20:05:02
27.01,80.62,46.78,2022-09-16 21:05:02
27.23,81.01,48.49,2022-09-16 22:05:02
25.7,78.26,60.81,2022-09-16 23:05:02
25.06,77.11,62.83,2022-09-17 00:05:02
24.52,76.14,64.32,2022-09-17 01:05:02
24.2,75.56,64.48,2022-09-17 02:05:02
23.93,75.07,64.57,2022-09-17 03:05:02
24.23,75.61,63.61,2022-09-17 04:05:02
25.28,77.5,60.47,2022-09-17 05:05:02
25.86,78.55,59.51,2022-09-17 06:05:02
24.9,76.82,62.75,2022-09-17 07:05:02
24.6,76.28,63.87,2022-09-17 08:05:02
24.51,76.12,65.7,2022-09-17 09:05:02
25.37,77.67,62.71,2022-09-17 10:05:02
26.1,78.98,60.26,2022-09-17 11:05:02
26.58,79.84,60.11,2022-09-17 12:05:02
26.44,79.59,49.18,2022-09-17 13:05:02
26.2,79.16,51.8,2022-09-17 14:05:02
26.42,79.56,56.93,2022-09-17 15:05:02
26.97,80.55,52.56,2022-09-17 16:05:02
27.36,81.25,52.77,2022-09-17 17:05:02
27.53,81.55,54.13,2022-09-17 18:05:02
27.32,81.18,45.74,2022-09-17 19:05:02
26.64,79.95,44.98,2022-09-17 20:05:02
25.94,78.69,45.01,2022-09-17 21:05:02
25.7,78.26,42.93,2022-09-17 22:05:02
25.68,78.22,45.01,2022-09-17 23:05:02
25.97,78.75,49.91,2022-09-18 00:05:02
26.24,79.23,51.73,2022-09-18 01:05:02
26.23,79.21,51.19,2022-09-18 02:05:02
26.36,79.45,51.94,2022-09-18 03:05:02
26.23,79.21,49.86,2022-09-18 04:05:02
26.3,79.34,51.76,2022-09-18 05:05:02
26.17,79.11,48.71,2022-09-18 06:05:02
26.2,79.16,52.04,2022-09-18 07:05:02
26.31,79.36,53.33,2022-09-18 08:05:02
26.44,79.59,54.55,2022-09-18 09:05:02
26.56,79.81,54.38,2022-09-18 10:05:02
26.79,80.22,54.08,2022-09-18 11:05:02
26.89,80.4,53.96,2022-09-18 12:05:02
27.03,80.65,54.55,2022-09-18 13:05:02
27.17,80.91,56.06,2022-09-18 14:05:02
27.56,81.61,54.89,2022-09-18 15:05:02
27.81,82.06,50.92,2022-09-18 16:05:02
26.88,80.38,51.89,2022-09-18 17:05:02
25.55,77.99,53.29,2022-09-18 18:05:02
25.04,77.07,54.37,2022-09-18 19:05:02
24.3,75.74,56.76,2022-09-18 20:05:02
23.78,74.8,57.88,2022-09-18 21:05:02
23.44,74.19,58.4,2022-09-18 22:05:02
23.06,73.51,59.0,2022-09-18 23:05:02
22.65,72.77,59.19,2022-09-19 00:05:02
22.2,71.96,58.96,2022-09-19 01:05:02
21.75,71.15,58.88,2022-09-19 02:05:02
21.43,70.57,58.72,2022-09-19 03:05:02
21.05,69.89,58.6,2022-09-19 04:05:02
21.9,71.42,56.67,2022-09-19 05:05:02
22.52,72.54,57.65,2022-09-19 06:05:02
23.23,73.81,57.1,2022-09-19 07:05:02
23.86,74.95,56.03,2022-09-19 08:05:02
24.64,76.35,55.47,2022-09-19 09:05:02
25.25,77.45,54.4,2022-09-19 10:05:02
25.65,78.17,53.75,2022-09-19 11:05:02
25.83,78.49,53.33,2022-09-19 12:05:02
25.97,78.75,53.37,2022-09-19 13:05:02
26.12,79.02,53.33,2022-09-19 14:05:02
26.26,79.27,53.27,2022-09-19 15:05:02
26.36,79.45,52.91,2022-09-19 16:05:02
26.54,79.77,52.9,2022-09-19 17:05:02
26.64,79.95,52.83,2022-09-19 18:05:02
26.41,79.54,48.12,2022-09-19 19:05:02
25.71,78.28,45.59,2022-09-19 20:05:02
25.8,78.44,49.76,2022-09-19 21:05:02
26.02,78.84,52.06,2022-09-19 22:05:02
26.17,79.11,53.01,2022-09-19 23:05:02
26.19,79.14,51.51,2022-09-20 00:05:02
26.35,79.43,53.41,2022-09-20 01:05:02
26.52,79.74,54.46,2022-09-20 02:05:02
26.65,79.97,54.07,2022-09-20 03:05:02
26.7,80.06,53.86,2022-09-20 04:05:02
26.82,80.28,54.54,2022-09-20 05:05:02
26.93,80.47,55.7,2022-09-20 06:05:02
27.02,80.64,55.76,2022-09-20 07:05:01
27.13,80.83,55.65,2022-09-20 08:05:02
27.26,81.07,55.1,2022-09-20 09:05:02
27.55,81.59,54.92,2022-09-20 10:05:02
27.72,81.9,54.75,2022-09-20 11:05:02
27.82,82.08,54.54,2022-09-20 12:05:02
27.93,82.27,54.64,2022-09-20 13:05:01
27.98,82.36,54.77,2022-09-20 14:05:02
28.1,82.58,54.44,2022-09-20 15:05:02
28.26,82.87,54.64,2022-09-20 16:05:02
28.42,83.16,54.65,2022-09-20 17:05:02
28.6,83.48,54.55,2022-09-20 18:05:02
28.73,83.71,55.29,2022-09-20 19:05:01
28.79,83.82,55.47,2022-09-20 20:05:02
28.42,83.16,47.79,2022-09-20 21:05:02
27.72,81.9,44.46,2022-09-20 22:05:02
26.99,80.58,42.93,2022-09-20 23:05:02
26.72,80.1,44.58,2022-09-21 00:05:02
26.78,80.2,49.16,2022-09-21 01:05:02
26.63,79.93,47.0,2022-09-21 02:05:02
26.86,80.35,48.69,2022-09-21 03:05:02
27.06,80.71,49.47,2022-09-21 04:05:02
27.14,80.85,50.21,2022-09-21 05:05:02
27.22,81.0,51.83,2022-09-21 06:05:02
27.26,81.07,51.92,2022-09-21 07:05:02
27.25,81.05,51.82,2022-09-21 08:05:02
27.28,81.1,51.85,2022-09-21 09:05:02
27.26,81.07,52.19,2022-09-21 10:05:02
27.39,81.3,52.03,2022-09-21 11:05:02
27.49,81.48,51.77,2022-09-21 12:05:02
27.54,81.57,51.64,2022-09-21 13:05:02
27.74,81.93,51.39,2022-09-21 14:05:02
27.62,81.72,51.72,2022-09-21 15:05:02
27.7,81.86,51.89,2022-09-21 16:05:02
26.2,79.16,41.63,2022-09-21 17:05:02
24.54,76.17,41.8,2022-09-21 18:05:02
23.34,74.01,46.95,2022-09-21 19:05:02
22.66,72.79,46.39,2022-09-21 20:05:02
22.06,71.71,47.07,2022-09-21 21:05:02
21.48,70.66,48.31,2022-09-21 22:05:02
21.08,69.94,49.4,2022-09-21 23:05:02
20.63,69.13,50.11,2022-09-22 00:05:02
20.21,68.38,50.1,2022-09-22 01:05:02
19.79,67.62,50.1,2022-09-22 02:05:02
19.44,66.99,49.86,2022-09-22 03:05:01
18.94,66.09,50.24,2022-09-22 04:05:02
20.66,69.19,50.83,2022-09-22 05:05:02
21.6,70.88,51.16,2022-09-22 06:05:02
22.19,71.94,50.06,2022-09-22 07:05:02
22.83,73.09,49.0,2022-09-22 08:05:02
23.66,74.59,48.72,2022-09-22 09:05:02
24.36,75.85,47.98,2022-09-22 10:05:02
24.74,76.53,47.97,2022-09-22 11:05:02
24.96,76.93,47.92,2022-09-22 12:05:02
25.13,77.23,48.49,2022-09-22 13:05:02
25.2,77.36,48.44,2022-09-22 14:05:02
25.29,77.52,48.84,2022-09-22 15:05:02
25.39,77.7,49.06,2022-09-22 16:05:02
25.44,77.79,49.12,2022-09-22 17:05:02
25.59,78.06,49.59,2022-09-22 18:05:02
25.97,78.75,49.89,2022-09-22 19:05:02
26.13,79.03,50.52,2022-09-22 20:05:02
26.14,79.05,51.04,2022-09-22 21:05:02
23.33,73.99,43.02,2022-09-22 22:05:02
22.1,71.78,44.0,2022-09-22 23:05:02
21.42,70.56,43.76,2022-09-23 00:05:02
20.85,69.53,44.41,2022-09-23 01:05:02
20.38,68.68,44.8,2022-09-23 02:05:02
19.89,67.8,45.09,2022-09-23 03:05:02
19.65,67.37,44.39,2022-09-23 04:05:02
21.35,70.43,48.4,2022-09-23 05:05:02
22.17,71.91,48.39,2022-09-23 06:05:02
22.51,72.52,47.73,2022-09-23 07:05:02
22.9,73.22,47.43,2022-09-23 08:05:02
23.19,73.74,46.94,2022-09-23 09:05:01
23.32,73.98,47.28,2022-09-23 10:05:02
23.41,74.14,47.83,2022-09-23 11:05:02
23.55,74.39,48.06,2022-09-23 12:05:02
24.06,75.31,47.79,2022-09-23 13:05:02
24.18,75.52,48.28,2022-09-23 14:05:02
24.17,75.51,49.07,2022-09-23 15:05:02
24.23,75.61,48.61,2022-09-23 16:05:02
24.37,75.87,51.62,2022-09-23 17:05:02
24.45,76.01,50.78,2022-09-23 18:05:02
24.58,76.24,52.6,2022-09-23 19:05:02
24.69,76.44,52.61,2022-09-23 20:05:02
24.85,76.73,52.21,2022-09-23 21:05:02
24.91,76.84,52.57,2022-09-23 22:05:02
24.85,76.73,47.52,2022-09-23 23:05:02
24.54,76.17,48.03,2022-09-24 00:05:02
24.27,75.69,48.75,2022-09-24 01:05:02
24.05,75.29,49.86,2022-09-24 02:05:02
23.88,74.98,50.41,2022-09-24 03:05:02
23.78,74.8,50.51,2022-09-24 04:05:02
23.65,74.57,50.69,2022-09-24 05:05:02
23.88,74.98,50.87,2022-09-24 06:05:02
23.5,74.3,49.93,2022-09-24 07:05:02
23.48,74.26,52.33,2022-09-24 08:05:02
23.64,74.55,52.94,2022-09-24 09:05:02
24.0,75.2,53.37,2022-09-24 10:05:02
24.4,75.92,52.93,2022-09-24 11:05:02
24.63,76.33,53.14,2022-09-24 12:05:02
24.83,76.69,52.9,2022-09-24 13:05:02
24.87,76.77,51.4,2022-09-24 14:05:02
24.88,76.78,52.28,2022-09-24 15:05:02
24.81,76.66,50.62,2022-09-24 16:05:02
24.66,76.39,51.7,2022-09-24 17:05:02
23.85,74.93,52.92,2022-09-24 18:05:02
23.29,73.92,52.55,2022-09-24 19:05:01
23.07,73.53,52.59,2022-09-24 20:05:02
23.45,74.21,53.11,2022-09-24 21:05:02
23.6,74.48,50.67,2022-09-24 22:05:02
23.53,74.35,49.05,2022-09-24 23:05:02
23.28,73.9,48.61,2022-09-25 00:05:02
23.07,73.53,50.1,2022-09-25 01:05:02
23.03,73.45,51.73,2022-09-25 02:05:02
23.05,73.49,51.25,2022-09-25 03:05:02
22.98,73.36,50.12,2022-09-25 04:05:02
22.92,73.26,49.56,2022-09-25 05:05:02
22.68,72.82,49.13,2022-09-25 06:05:02
22.37,72.27,48.1,2022-09-25 07:05:02
22.4,72.32,50.17,2022-09-25 08:05:02
23.15,73.67,53.84,2022-09-25 09:05:02
23.89,75.0,55.71,2022-09-25 10:05:02
24.14,75.45,48.63,2022-09-25 11:05:02
24.16,75.49,46.07,2022-09-25 12:05:02
24.37,75.87,51.44,2022-09-25 13:05:02
24.72,76.5,53.91,2022-09-25 14:05:02
